timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
2436240011373500,923.617,315.653,3.1602,139.664,-2.30783,-692.602,2.12552,4.85293,0.0369558,0.0845984,0.0845984,72.5387,72.5387,1,918.076,272.982,3.11098,205.66,-4.42645,-694.209,-3.37868,4.38245,-0.0587626,0.0764136,0.0764136,72.5387,72.5387,1,920.641,290.188,1,0
2436240016037300,919.571,315.555,3.19973,139.692,-2.26443,-692.446,2.06554,4.85293,0.0359134,0.0845984,0.0845984,72.5169,72.5169,1,917.413,267.802,3.2125,205.648,-4.34479,-693.934,-3.38881,4.3077,-0.0589444,0.0751127,0.0751127,72.5169,72.5169,1,918.257,287.224,1,0
2436240020939300,919.571,315.555,3.19973,139.692,-2.26443,-692.446,2.06554,4.85293,0.0359134,0.0845984,0.0845984,72.5169,72.5169,1,917.413,267.802,3.2125,205.648,-4.34479,-693.934,-3.38881,4.3077,-0.0589444,0.0751127,0.0751127,72.5169,72.5169,1,918.257,287.224,1,0
2436240025791200,918.527,315.564,3.14091,139.687,-2.3132,-692.556,2.04981,4.85293,0.03564,0.0845984,0.0845984,72.5319,72.5319,1,917.422,254.164,3.07074,205.658,-4.4173,-694.11,-3.38881,4.11101,-0.0589593,0.071689,0.071689,72.5319,72.5319,1,917.696,279.592,1,0
2436240030723900,918.623,315.579,3.1797,139.708,-2.31042,-692.502,2.04981,4.85293,0.03564,0.0845984,0.0845984,72.5161,72.5161,1,913.336,254.227,3.14684,205.673,-4.34903,-693.848,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5161,72.5161,1,915.687,279.623,1,0
2436240035536800,918.623,315.579,3.1797,139.708,-2.31042,-692.502,2.04981,4.85293,0.03564,0.0845984,0.0845984,72.5161,72.5161,1,913.336,254.227,3.14684,205.673,-4.34903,-693.848,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5161,72.5161,1,915.687,279.623,1,0
2436240040387600,918.51,315.514,3.21298,139.713,-2.35635,-692.578,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5275,72.5275,1,913.369,254.077,3.09759,205.692,-4.40842,-693.986,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5275,72.5275,1,915.646,279.502,1,0
2436240045391100,918.51,315.514,3.21298,139.713,-2.35635,-692.578,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5275,72.5275,1,913.369,254.077,3.09759,205.692,-4.40842,-693.986,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5275,72.5275,1,915.646,279.502,1,0
2436240050097300,918.609,315.569,3.22764,139.749,-2.28561,-692.324,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5155,72.5155,1,913.422,253.786,3.11655,205.707,-4.41638,-694.001,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5155,72.5155,1,915.722,279.371,1,0
2436240054961200,918.572,314.927,3.22239,139.763,-2.25476,-692.275,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5126,72.5126,1,913.405,254.101,3.13011,205.709,-4.40903,-693.999,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5126,72.5126,1,915.694,279.187,1,0
2436240059871300,918.572,314.927,3.22239,139.763,-2.25476,-692.275,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5126,72.5126,1,913.405,254.101,3.13011,205.709,-4.40903,-693.999,-3.4496,4.11101,-0.0600157,0.071689,0.071689,72.5126,72.5126,1,915.694,279.187,1,0
2436240064713400,918.691,315.408,3.28246,139.77,-2.15775,-692.27,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5113,72.5113,1,924.972,254.705,3.04251,205.709,-4.33466,-694.023,-3.27982,4.11101,-0.0570651,0.071689,0.071689,72.5113,72.5113,1,921.581,279.829,1,0
2436240069675000,918.98,316.048,3.19516,139.839,-2.07938,-692.748,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5181,72.5181,1,931.268,245.105,3.05626,205.614,-4.00327,-693.799,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5181,72.5181,1,924.873,274.825,1,0
2436240074444100,918.98,316.048,3.19516,139.839,-2.07938,-692.748,2.04772,4.85293,0.0356038,0.0845984,0.0845984,72.5181,72.5181,1,931.268,245.105,3.05626,205.614,-4.00327,-693.799,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5181,72.5181,1,924.873,274.825,1,0
2436240079337300,921.987,316.257,3.17348,139.844,-1.88541,-692.567,2.09133,4.85348,0.0363616,0.0846079,0.0846079,72.5317,72.5317,1,931.352,245.655,3.07101,205.645,-4.0701,-694.304,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5317,72.5317,1,926.432,275.257,1,0
2436240084261300,921.987,316.257,3.17348,139.844,-1.88541,-692.567,2.09133,4.85348,0.0363616,0.0846079,0.0846079,72.5317,72.5317,1,931.352,245.655,3.07101,205.645,-4.0701,-694.304,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5317,72.5317,1,926.432,275.257,1,0
2436240089254700,932.228,401.342,3.15753,139.822,-1.85696,-692.555,2.2435,6.09246,0.0389253,0.106133,0.106133,72.5176,72.5176,1,931.453,245.55,3.12429,205.654,-3.96246,-694.051,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5176,72.5176,1,931.812,322.679,1,0
2436240093940900,932.139,408.535,3.21509,139.799,-1.82281,-692.433,2.2435,6.19639,0.0389177,0.107937,0.107937,72.5093,72.5093,1,931.576,245.437,3.08989,205.693,-3.94119,-694.011,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5093,72.5093,1,931.843,326.604,1,0
2436240098772200,932.139,408.535,3.21509,139.799,-1.82281,-692.433,2.2435,6.19639,0.0389177,0.107937,0.107937,72.5093,72.5093,1,931.576,245.437,3.08989,205.693,-3.94119,-694.011,-3.18249,3.97117,-0.0553831,0.0692546,0.0692546,72.5093,72.5093,1,931.843,326.604,1,0
2436240103678300,934.69,416.86,3.2117,139.782,-1.93405,-692.75,2.28142,6.31709,0.039566,0.110031,0.110031,72.5271,72.5271,1,931.607,361.445,3.15413,205.69,-3.96271,-694.037,-3.18249,5.65991,-0.0552457,0.0986235,0.0986235,72.5271,72.5271,1,933.149,389.152,1,0
2436240108470100,934.69,416.86,3.2117,139.782,-1.93405,-692.75,2.28142,6.31709,0.039566,0.110031,0.110031,72.5271,72.5271,1,931.607,361.445,3.15413,205.69,-3.96271,-694.037,-3.18249,5.65991,-0.0552457,0.0986235,0.0986235,72.5271,72.5271,1,933.149,389.152,1,0
