timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
2436413322649900,969.998,525.488,3.3686,142.543,83.8203,-587.713,3.04147,1.02934,0.0530502,0.0179645,0.0179645,60.3391,60.3391,1,926.917,430.791,3.57814,207.368,87.5519,-587.394,-3.99875,-0.967513,-0.0697247,-0.0168855,-0.0168855,60.3391,60.3391,1,948.458,478.139,1,0
2436413327513300,969.897,534.954,3.34668,142.554,83.8939,-587.48,3.04147,1.19306,0.0530473,0.0208213,0.0208213,60.325,60.325,1,926.817,430.627,3.60397,207.345,87.5531,-587.347,-3.99875,-0.967513,-0.0697247,-0.0168855,-0.0168855,60.325,60.325,1,948.357,482.791,1,0
2436413332402100,969.704,535.002,3.35418,142.517,83.8706,-587.54,3.04147,1.19306,0.0530473,0.0208213,0.0208213,60.3336,60.3336,1,926.577,434.852,3.54307,207.316,87.5028,-587.45,-3.99875,-0.890284,-0.0697263,-0.0155378,-0.0155378,60.3336,60.3336,1,948.141,484.927,1,0
2436413337269500,973.893,565.292,3.30919,142.498,83.7905,-587.809,3.11611,1.71503,0.0543352,0.0299285,0.0299285,60.3559,60.3559,1,917.559,479.775,3.55646,207.298,87.4349,-587.616,-4.15209,-0.11697,-0.072404,-0.00204151,-0.00204151,60.3559,60.3559,1,945.726,522.533,1,0
2436413342117100,973.893,565.292,3.30919,142.498,83.7905,-587.809,3.11611,1.71503,0.0543352,0.0299285,0.0299285,60.3559,60.3559,1,917.559,479.775,3.55646,207.298,87.4349,-587.616,-4.15209,-0.11697,-0.072404,-0.00204151,-0.00204151,60.3559,60.3559,1,945.726,522.533,1,0
2436413347013600,973.84,565.27,3.31381,142.47,83.8199,-587.651,3.11611,1.71503,0.0543352,0.0299285,0.0299285,60.3419,60.3419,1,912.594,479.648,3.55583,207.273,87.4654,-587.493,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3419,60.3419,1,943.217,522.459,1,0
2436413351807700,978.898,565.401,3.35953,142.444,83.8453,-587.569,3.2054,1.71503,0.0558905,0.0299285,0.0299285,60.3441,60.3441,1,912.336,479.654,3.59051,207.254,87.4072,-587.613,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3441,60.3441,1,945.617,522.527,1,0
2436413356576400,978.898,565.401,3.35953,142.444,83.8453,-587.569,3.2054,1.71503,0.0558905,0.0299285,0.0299285,60.3441,60.3441,1,912.336,479.654,3.59051,207.254,87.4072,-587.613,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3441,60.3441,1,945.617,522.527,1,0
2436413361472700,978.816,565.175,3.34827,142.429,83.7561,-587.901,3.2054,1.71503,0.0558905,0.0299285,0.0299285,60.3543,60.3543,1,912.273,479.591,3.58247,207.224,87.4383,-587.482,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3543,60.3543,1,945.544,522.383,1,0
2436413366345000,978.633,552.623,3.36809,142.391,83.7651,-587.824,3.2054,1.49951,0.0558964,0.0261684,0.0261684,60.3529,60.3529,1,912.056,479.29,3.57135,207.207,87.3889,-587.518,-4.23652,-0.11697,-0.0738737,-0.00204151,-0.00204151,60.3529,60.3529,1,945.345,515.957,1,0
