timestamp,left_eye_gaze_position_x,left_eye_gaze_position_y,left_eye_pupil_diameter_mm,left_eye_pupil_position_x,left_eye_pupil_position_y,left_eye_pupil_position_z,left_eye_visual_angle_theta,left_eye_visual_angle_phi,left_eye_visual_angle_vector_x,left_eye_visual_angle_vector_y,left_eye_visual_angle_vector_z,left_eye_pixels_per_degree_x,left_eye_pixels_per_degree_y,left_eye_valid,right_eye_gaze_position_x,right_eye_gaze_position_y,right_eye_pupil_diameter_mm,right_eye_pupil_position_x,right_eye_pupil_position_y,right_eye_pupil_position_z,right_eye_visual_angle_theta,right_eye_visual_angle_phi,right_eye_visual_angle_vector_x,right_eye_visual_angle_vector_y,right_eye_visual_angle_vector_z,right_eye_pixels_per_degree_x,right_eye_pixels_per_degree_y,right_eye_valid,bino_eye_gaze_position_x,bino_eye_gaze_position_y,bino_eye_valid,trigger
166899131134400,868.475,378.568,3.46946,135.404,67.5347,-486.925,2.36309,0.0342962,0.041232,0.000598582,0.000598582,52.3335,52.3335,1,835.531,560.761,3.7627,202.604,73.4174,-488.046,-6.14183,3.10961,-0.106832,0.0542463,0.0542463,52.3335,52.3335,1,852.003,469.664,1,0
166899136179400,868.448,378.381,3.47315,135.41,67.5286,-486.794,2.36309,0.0342962,0.041232,0.000598582,0.000598582,52.322,52.322,1,835.646,546.672,3.75531,202.606,73.4126,-487.929,-6.14183,2.82055,-0.10686,0.049208,0.049208,52.322,52.322,1,852.047,462.527,1,0
166899141119600,869.155,378.226,3.48061,135.401,67.5274,-486.52,2.37814,0.0342962,0.0414945,0.000598582,0.000598582,52.2902,52.2902,1,836.404,546.464,3.69335,202.6,73.447,-487.537,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2902,52.2902,1,852.779,462.345,1,0
166899146123900,869.102,378.318,3.47786,135.408,67.5354,-486.327,2.37814,0.0342962,0.0414945,0.000598582,0.000598582,52.276,52.276,1,836.461,546.56,3.79682,202.596,73.438,-487.429,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.276,52.276,1,852.781,462.439,1,0
166899151126900,869.04,378.468,3.46678,135.405,67.543,-486.18,2.37814,0.0342962,0.0414945,0.000598582,0.000598582,52.2639,52.2639,1,836.559,546.709,3.79212,202.607,73.4261,-487.315,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2639,52.2639,1,852.799,462.589,1,0
166899156167600,869.04,378.468,3.46678,135.405,67.543,-486.18,2.37814,0.0342962,0.0414945,0.000598582,0.000598582,52.2639,52.2639,1,836.559,546.709,3.79212,202.607,73.4261,-487.315,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2639,52.2639,1,852.799,462.589,1,0
166899161151100,868.981,378.517,3.4844,135.4,67.5467,-486.042,2.37814,0.0342962,0.0414945,0.000598582,0.000598582,52.2474,52.2474,1,836.677,546.555,3.71321,202.6,73.4671,-487.116,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2474,52.2474,1,852.829,462.536,1,0
166899166163400,868.697,378.758,3.47129,135.397,67.609,-485.653,2.37571,0.0342962,0.0414521,0.000598582,0.000598582,52.2084,52.2084,1,836.771,546.688,3.6473,202.576,73.5264,-486.708,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2084,52.2084,1,852.734,462.723,1,0
166899171145900,868.662,378.751,3.47581,135.387,67.6051,-485.538,2.37571,0.0342962,0.0414521,0.000598582,0.000598582,52.2011,52.2011,1,836.876,546.884,3.74507,202.564,73.5119,-486.661,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2011,52.2011,1,852.769,462.817,1,0
166899176151300,868.662,378.751,3.47581,135.387,67.6051,-485.538,2.37571,0.0342962,0.0414521,0.000598582,0.000598582,52.2011,52.2011,1,836.876,546.884,3.74507,202.564,73.5119,-486.661,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.2011,52.2011,1,852.769,462.817,1,0
166899181101300,868.512,378.777,3.4542,135.37,67.6372,-485.388,2.37571,0.0342962,0.0414521,0.000598582,0.000598582,52.1873,52.1873,1,836.867,546.982,3.65439,202.542,73.5361,-486.534,-6.12931,2.82055,-0.106643,0.049208,0.049208,52.1873,52.1873,1,852.689,462.879,1,0
166899186102600,867.97,380.224,3.43044,135.114,67.9113,-485.167,2.37571,0.0342962,0.0414521,0.000598582,0.000598582,52.1597,52.1597,1,835.27,547.788,3.9181,202.236,73.8141,-486.316,-6.14114,2.82055,-0.106848,0.049208,0.049208,52.1597,52.1597,1,851.62,464.006,1,0
166899191105800,867.856,384.65,3.4408,134.962,68.1986,-484.953,2.37571,0.114133,0.0414521,0.00199199,0.00199199,52.1433,52.1433,1,833.64,548.561,3.7851,202.033,74.0053,-486.309,-6.16174,2.82055,-0.107206,0.049208,0.049208,52.1433,52.1433,1,850.748,466.605,1,0
166899196112900,867.856,384.65,3.4408,134.962,68.1986,-484.953,2.37571,0.114133,0.0414521,0.00199199,0.00199199,52.1433,52.1433,1,833.64,548.561,3.7851,202.033,74.0053,-486.309,-6.16174,2.82055,-0.107206,0.049208,0.049208,52.1433,52.1433,1,850.748,466.605,1,0
166899201082200,867.805,384.668,3.48543,134.942,68.3627,-484.842,2.37571,0.114133,0.0414521,0.00199199,0.00199199,52.1198,52.1198,1,825.319,548.954,4.1579,201.917,74.2652,-486.034,-6.32857,2.82055,-0.110096,0.049208,0.049208,52.1198,52.1198,1,846.562,466.811,1,0
166899206118000,867.747,400.078,3.46187,135.041,68.488,-484.517,2.37571,0.414974,0.0414511,0.00724259,0.00724259,52.0961,52.0961,1,821.845,549.496,3.67941,201.977,74.3457,-485.91,-6.39834,2.82055,-0.111305,0.049208,0.049208,52.0961,52.0961,1,844.796,474.787,1,0
166899211048100,775.167,409.024,3.42296,135.003,68.4693,-484.388,0.438011,0.59971,0.00764423,0.0104667,0.0104667,52.0784,52.0784,1,766.399,606.325,3.62292,201.983,74.3428,-485.658,-7.54583,3.98785,-0.131001,0.069545,0.069545,52.0784,52.0784,1,770.783,507.675,1,0
166899216063100,775.167,409.024,3.42296,135.003,68.4693,-484.388,0.438011,0.59971,0.00764423,0.0104667,0.0104667,52.0784,52.0784,1,766.399,606.325,3.62292,201.983,74.3428,-485.658,-7.54583,3.98785,-0.131001,0.069545,0.069545,52.0784,52.0784,1,770.783,507.675,1,0
166899221112200,741.772,503.913,3.43651,134.989,68.4781,-484.158,-0.259185,2.59494,-0.00451897,0.0452748,0.0452748,52.0548,52.0548,1,748.597,631.031,3.75473,201.987,74.3617,-485.394,-7.91337,4.49545,-0.137252,0.07838,0.07838,52.0548,52.0548,1,745.185,567.472,1,0
166899226090200,741.516,533.778,3.41884,134.915,68.4692,-483.985,-0.259185,3.22162,-0.00451646,0.0561983,0.0561983,52.0352,52.0352,1,748.899,713.901,3.59689,201.948,74.366,-485.148,-7.91337,6.19434,-0.136872,0.107901,0.107901,52.0352,52.0352,1,745.207,623.84,1,0
166899231077000,741.439,534.073,3.4389,134.918,68.5281,-483.72,-0.259185,3.22162,-0.00451646,0.0561983,0.0561983,52.0178,52.0178,1,748.95,713.924,3.71439,201.963,74.3738,-485.061,-7.91337,6.19434,-0.136872,0.107901,0.107901,52.0178,52.0178,1,745.195,623.999,1,0
166899236047500,741.368,534.005,3.44549,134.894,68.5063,-483.658,-0.259185,3.22162,-0.00451646,0.0561983,0.0561983,52.0049,52.0049,1,749.06,713.807,3.65163,201.958,74.392,-484.848,-7.91337,6.19434,-0.136872,0.107901,0.107901,52.0049,52.0049,1,745.214,623.906,1,0
166899241043400,741.368,534.005,3.44549,134.894,68.5063,-483.658,-0.259185,3.22162,-0.00451646,0.0561983,0.0561983,52.0049,52.0049,1,749.06,713.807,3.65163,201.958,74.392,-484.848,-7.91337,6.19434,-0.136872,0.107901,0.107901,52.0049,52.0049,1,745.214,623.906,1,0
166899246036400,741.419,536.748,3.41975,134.906,68.5698,-483.367,-0.259185,3.27768,-0.00451621,0.0571752,0.0571752,51.9831,51.9831,1,749.196,713.855,3.63871,201.97,74.4073,-484.695,-7.91337,6.19434,-0.136872,0.107901,0.107901,51.9831,51.9831,1,745.308,625.302,1,0
166899251109900,741.438,536.636,3.36178,134.925,68.6372,-482.973,-0.259185,3.27768,-0.00451621,0.0571752,0.0571752,51.9436,51.9436,1,749.589,679.591,3.59752,201.979,74.4694,-484.284,-7.91337,5.48759,-0.137045,0.0956301,0.0956301,51.9436,51.9436,1,745.514,608.114,1,0
166899256027200,741.553,543.83,3.39364,134.903,68.566,-483.011,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.9389,51.9389,1,749.712,679.355,3.66399,201.986,74.4809,-484.129,-7.91337,5.48759,-0.137045,0.0956301,0.0956301,51.9389,51.9389,1,745.632,611.592,1,0
166899261065300,741.64,544.017,3.41362,134.92,68.6024,-482.8,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.9229,51.9229,1,749.937,679.352,3.60792,202.006,74.4736,-484.01,-7.91337,5.48759,-0.137045,0.0956301,0.0956301,51.9229,51.9229,1,745.788,611.685,1,0
166899266067900,741.64,544.017,3.41362,134.92,68.6024,-482.8,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.9229,51.9229,1,749.937,679.352,3.60792,202.006,74.4736,-484.01,-7.91337,5.48759,-0.137045,0.0956301,0.0956301,51.9229,51.9229,1,745.788,611.685,1,0
166899271009900,741.734,543.903,3.38865,134.944,68.6456,-482.54,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.8994,51.8994,1,751.117,679.382,3.65504,202.009,74.5042,-483.788,-7.89483,5.48759,-0.136726,0.0956301,0.0956301,51.8994,51.8994,1,746.425,611.642,1,0
166899276002800,741.896,544.009,3.34284,134.987,68.712,-482.09,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.8674,51.8674,1,751.65,679.301,3.51628,202.065,74.4963,-483.574,-7.89483,5.48759,-0.136726,0.0956301,0.0956301,51.8674,51.8674,1,746.773,611.655,1,0
166899281045400,742.017,544.087,3.39584,134.988,68.6823,-482.04,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.8453,51.8453,1,751.872,679.258,3.60326,202.068,74.6042,-483.175,-7.89483,5.48759,-0.136726,0.0956301,0.0956301,51.8453,51.8453,1,746.945,611.672,1,0
166899286010600,742.017,544.087,3.39584,134.988,68.6823,-482.04,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.8453,51.8453,1,751.872,679.258,3.60326,202.068,74.6042,-483.175,-7.89483,5.48759,-0.136726,0.0956301,0.0956301,51.8453,51.8453,1,746.945,611.672,1,0
166899290993400,742.097,543.969,3.37556,135.028,68.7414,-481.735,-0.259185,3.42598,-0.00451553,0.059759,0.059759,51.8214,51.8214,1,752.213,679.432,3.65333,202.097,74.6298,-482.995,-7.89483,5.48759,-0.136726,0.0956301,0.0956301,51.8214,51.8214,1,747.155,611.7,1,0
166899296026100,742.333,547.951,3.3358,135.09,68.7928,-481.34,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.7877,51.7877,1,742.791,689.79,3.4992,202.157,74.6666,-482.697,-8.10197,5.69447,-0.14024,0.0992237,0.0992237,51.7877,51.7877,1,742.562,618.87,1,0
166899300979400,742.64,548.322,3.37534,135.105,68.7894,-481.247,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.7777,51.7777,1,741.084,690.104,3.53841,202.189,74.6803,-482.579,-8.14467,5.69447,-0.140974,0.0992237,0.0992237,51.7777,51.7777,1,741.862,619.213,1,0
166899305980300,742.89,548.494,3.36526,135.132,68.7869,-481.151,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.766,51.766,1,741.299,690.15,3.54795,202.221,74.7162,-482.437,-8.14467,5.69447,-0.140974,0.0992237,0.0992237,51.766,51.766,1,742.094,619.322,1,0
166899311012600,742.89,548.494,3.36526,135.132,68.7869,-481.151,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.766,51.766,1,741.299,690.15,3.54795,202.221,74.7162,-482.437,-8.14467,5.69447,-0.140974,0.0992237,0.0992237,51.766,51.766,1,742.094,619.322,1,0
166899316015700,743.006,548.486,3.38228,135.172,68.8372,-480.9,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.7456,51.7456,1,741.699,690.241,3.49995,202.264,74.7584,-482.278,-8.14467,5.69447,-0.140974,0.0992237,0.0992237,51.7456,51.7456,1,742.352,619.363,1,0
166899320950600,743.308,548.393,3.32585,135.256,68.9691,-480.424,-0.259185,3.5099,-0.00451513,0.0612211,0.0612211,51.7034,51.7034,1,742.39,690.559,3.58709,202.343,74.8645,-481.921,-8.14467,5.69447,-0.140974,0.0992237,0.0992237,51.7034,51.7034,1,742.849,619.476,1,0
166899325989700,743.53,555.266,3.36092,135.277,68.9874,-480.315,-0.259185,3.64973,-0.00451444,0.0636568,0.0636568,51.6841,51.6841,1,740.908,690.656,3.53517,202.357,74.9591,-481.648,-8.18151,5.69447,-0.141607,0.0992237,0.0992237,51.6841,51.6841,1,742.219,622.961,1,0
166899330995400,743.53,555.266,3.36092,135.277,68.9874,-480.315,-0.259185,3.64973,-0.00451444,0.0636568,0.0636568,51.6841,51.6841,1,740.908,690.656,3.53517,202.357,74.9591,-481.648,-8.18151,5.69447,-0.141607,0.0992237,0.0992237,51.6841,51.6841,1,742.219,622.961,1,0
166899335983000,743.871,555.71,3.38726,135.312,69.0106,-480.201,-0.259185,3.64973,-0.00451444,0.0636568,0.0636568,51.6702,51.6702,1,741.252,691.066,3.44607,202.399,75.0271,-481.492,-8.18151,5.69447,-0.141607,0.0992237,0.0992237,51.6702,51.6702,1,742.562,623.388,1,0
166899340946100,744.245,556.125,3.37986,135.386,69.1281,-479.887,-0.259185,3.64973,-0.00451444,0.0636568,0.0636568,51.6369,51.6369,1,741.524,691.769,3.58039,202.472,75.1757,-481.17,-8.18791,5.69447,-0.141717,0.0992237,0.0992237,51.6369,51.6369,1,742.885,623.947,1,0
166899345932100,744.368,568.865,3.40751,135.431,69.2008,-479.711,-0.259185,3.91637,-0.00451305,0.0683004,0.0683004,51.6209,51.6209,1,741.96,692.703,3.55519,202.52,75.2412,-481.042,-8.18791,5.70565,-0.141715,0.0994178,0.0994178,51.6209,51.6209,1,743.164,630.784,1,0
166899350966300,744.368,568.865,3.40751,135.431,69.2008,-479.711,-0.259185,3.91637,-0.00451305,0.0683004,0.0683004,51.6209,51.6209,1,741.96,692.703,3.55519,202.52,75.2412,-481.042,-8.18791,5.70565,-0.141715,0.0994178,0.0994178,51.6209,51.6209,1,743.164,630.784,1,0
166899355914500,744.553,569.12,3.37082,135.459,69.2615,-479.565,-0.259185,3.91637,-0.00451305,0.0683004,0.0683004,51.6061,51.6061,1,742.305,696.137,3.46493,202.557,75.323,-480.91,-8.18791,5.77027,-0.141698,0.10054,0.10054,51.6061,51.6061,1,743.429,632.628,1,0
166899360908700,745.103,570.128,3.38808,135.535,69.4154,-479.22,-0.259185,3.91637,-0.00451305,0.0683004,0.0683004,51.5692,51.5692,1,742.969,696.924,3.59972,202.634,75.5166,-480.564,-8.18791,5.77027,-0.141698,0.10054,0.10054,51.5692,51.5692,1,744.036,633.526,1,0
166899365967200,745.289,581.534,3.38512,135.572,69.4843,-479.083,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.5545,51.5545,1,743.246,705.696,3.46015,202.665,75.6004,-480.43,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.5545,51.5545,1,744.268,643.615,1,0
166899370896900,745.425,581.784,3.34772,135.617,69.5873,-478.863,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.5401,51.5401,1,743.641,706.443,3.46802,202.696,75.6627,-480.388,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.5401,51.5401,1,744.533,644.114,1,0
166899375946500,745.425,581.784,3.34772,135.617,69.5873,-478.863,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.5401,51.5401,1,743.641,706.443,3.46802,202.696,75.6627,-480.388,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.5401,51.5401,1,744.533,644.114,1,0
166899380934600,745.593,582.099,3.37513,135.653,69.6645,-478.729,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.5239,51.5239,1,743.774,706.583,3.52327,202.735,75.7625,-480.225,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.5239,51.5239,1,744.684,644.341,1,0
166899385883500,746.125,583.166,3.37721,135.72,69.7915,-478.479,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.4959,51.4959,1,744.458,707.332,3.43113,202.803,75.9333,-479.958,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.4959,51.4959,1,745.292,645.249,1,0
166899390876400,746.25,583.435,3.38737,135.749,69.8506,-478.346,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.484,51.484,1,744.784,707.764,3.45883,202.851,76.0023,-479.874,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.484,51.484,1,745.517,645.599,1,0
166899395879900,746.391,583.669,3.32286,135.796,69.9649,-478.073,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.459,51.459,1,744.997,707.99,3.42163,202.857,76.0953,-479.671,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.459,51.459,1,745.694,645.83,1,0
166899400937400,746.391,583.669,3.32286,135.796,69.9649,-478.073,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.459,51.459,1,744.997,707.99,3.42163,202.857,76.0953,-479.671,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.459,51.459,1,745.694,645.83,1,0
166899405922500,746.478,583.848,3.38179,135.82,70.0037,-477.994,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.4452,51.4452,1,745.258,708.347,3.47123,202.878,76.1866,-479.491,-8.18791,5.94302,-0.141655,0.103539,0.103539,51.4452,51.4452,1,745.868,646.098,1,0
166899410913400,747.164,584.667,3.40606,135.938,70.0874,-477.718,-0.259185,4.1494,-0.00451175,0.0723573,0.0723573,51.4228,51.4228,1,744.507,709.103,3.55271,202.986,76.2683,-479.334,-8.21526,5.94302,-0.142124,0.103539,0.103539,51.4228,51.4228,1,745.835,646.885,1,0
166899415907000,749.223,584.821,3.38943,135.983,70.1385,-477.564,-0.218261,4.1494,-0.00379937,0.0723573,0.0723573,51.4147,51.4147,1,744.569,709.138,3.41274,203.018,76.2708,-479.331,-8.21526,5.94302,-0.142124,0.103539,0.103539,51.4147,51.4147,1,746.896,646.979,1,0
166899420851500,763.491,585.027,3.38918,135.979,70.1546,-477.519,0.0833368,4.1494,0.00145069,0.0723573,0.0723573,51.4046,51.4046,1,744.787,709.428,3.52442,203.019,76.3389,-479.183,-8.21526,5.94302,-0.142124,0.103539,0.103539,51.4046,51.4046,1,754.139,647.228,1,0
166899425857000,763.491,585.027,3.38918,135.979,70.1546,-477.519,0.0833368,4.1494,0.00145069,0.0723573,0.0723573,51.4046,51.4046,1,744.787,709.428,3.52442,203.019,76.3389,-479.183,-8.21526,5.94302,-0.142124,0.103539,0.103539,51.4046,51.4046,1,754.139,647.228,1,0
166899430893000,763.521,585.275,3.34632,135.999,70.2538,-477.256,0.0833368,4.1494,0.00145069,0.0723573,0.0723573,51.3871,51.3871,1,744.969,709.654,3.50172,203.021,76.3839,-479.113,-8.21526,5.94302,-0.142124,0.103539,0.103539,51.3871,51.3871,1,754.245,647.464,1,0
166899435881300,763.532,564.615,3.40825,136.001,70.3208,-477.098,0.0833368,3.70475,0.00145146,0.064615,0.064615,51.3655,51.3655,1,752.661,679.707,3.58976,203.044,76.5006,-478.86,-8.06008,5.31439,-0.139609,0.0926207,0.0926207,51.3655,51.3655,1,758.097,622.161,1,0
166899440881200,763.525,564.716,3.42713,136,70.3744,-476.962,0.0833368,3.70475,0.00145146,0.064615,0.064615,51.3545,51.3545,1,752.781,679.938,3.50878,203.051,76.5341,-478.787,-8.06008,5.31439,-0.139609,0.0926207,0.0926207,51.3545,51.3545,1,758.153,622.327,1,0
166899445889100,763.525,564.716,3.42713,136,70.3744,-476.962,0.0833368,3.70475,0.00145146,0.064615,0.064615,51.3545,51.3545,1,752.781,679.938,3.50878,203.051,76.5341,-478.787,-8.06008,5.31439,-0.139609,0.0926207,0.0926207,51.3545,51.3545,1,758.153,622.327,1,0
166899450872300,763.513,564.871,3.4093,135.992,70.3915,-476.909,0.0833368,3.70475,0.00145146,0.064615,0.064615,51.3424,51.3424,1,758.777,680.08,3.43315,203.038,76.5994,-478.603,-7.93669,5.31439,-0.137485,0.0926207,0.0926207,51.3424,51.3424,1,761.145,622.476,1,0
166899455880300,770.66,565.209,3.41662,135.975,70.4508,-476.75,0.236645,3.70475,0.00412158,0.064615,0.064615,51.3238,51.3238,1,758.86,680.346,3.40837,203.017,76.6713,-478.404,-7.93669,5.31439,-0.137485,0.0926207,0.0926207,51.3238,51.3238,1,764.76,622.777,1,0
166899460809400,770.618,565.352,3.39817,135.973,70.5114,-476.595,0.236645,3.70475,0.00412158,0.064615,0.064615,51.3129,51.3129,1,758.889,686.246,3.40966,203.017,76.6924,-478.349,-7.93669,5.4348,-0.137458,0.094713,0.094713,51.3129,51.3129,1,764.754,625.799,1,0
166899465831000,770.528,566.014,3.40167,135.949,70.5332,-476.538,0.236645,3.71286,0.00412155,0.0647563,0.0647563,51.3051,51.3051,1,758.89,686.356,3.42377,202.999,76.7221,-478.253,-7.93669,5.4348,-0.137458,0.094713,0.094713,51.3051,51.3051,1,764.709,626.185,1,0
166899470819200,770.528,566.014,3.40167,135.949,70.5332,-476.538,0.236645,3.71286,0.00412155,0.0647563,0.0647563,51.3051,51.3051,1,758.89,686.356,3.42377,202.999,76.7221,-478.253,-7.93669,5.4348,-0.137458,0.094713,0.094713,51.3051,51.3051,1,764.709,626.185,1,0
166899475869500,770.431,566.327,3.38663,135.944,70.5826,-476.398,0.236645,3.71286,0.00412155,0.0647563,0.0647563,51.2914,51.2914,1,757.49,691.37,3.42277,202.985,76.7664,-478.127,-7.96535,5.53659,-0.137928,0.0964815,0.0964815,51.2914,51.2914,1,763.96,628.848,1,0
166899480852200,768.286,566.575,3.42948,135.905,70.6281,-476.29,0.193565,3.71286,0.00337124,0.0647563,0.0647563,51.2828,51.2828,1,755.272,691.636,3.52797,202.944,76.78,-478.068,-8.01142,5.53659,-0.13872,0.0964815,0.0964815,51.2828,51.2828,1,761.779,629.106,1,0
166899485805800,768.181,566.622,3.37864,135.893,70.6664,-476.176,0.193565,3.71286,0.00337124,0.0647563,0.0647563,51.2682,51.2682,1,755.213,691.678,3.51677,202.916,76.8455,-477.899,-8.01142,5.53659,-0.13872,0.0964815,0.0964815,51.2682,51.2682,1,761.697,629.15,1,0
166899490844500,767.81,563.299,3.40607,135.857,70.6608,-476.184,0.188428,3.64092,0.00328205,0.0635033,0.0635033,51.2604,51.2604,1,755.004,691.843,3.38172,202.907,76.8995,-477.739,-8.01492,5.53659,-0.138781,0.0964815,0.0964815,51.2604,51.2604,1,761.407,627.571,1,0
166899495774900,767.81,563.299,3.40607,135.857,70.6608,-476.184,0.188428,3.64092,0.00328205,0.0635033,0.0635033,51.2604,51.2604,1,755.004,691.843,3.38172,202.907,76.8995,-477.739,-8.01492,5.53659,-0.138781,0.0964815,0.0964815,51.2604,51.2604,1,761.407,627.571,1,0
166899500837400,767.569,563.95,3.4437,135.834,70.7596,-475.954,0.188428,3.64092,0.00328205,0.0635033,0.0635033,51.2447,51.2447,1,754.931,692.132,3.53714,202.861,76.9199,-477.667,-8.01492,5.53659,-0.138781,0.0964815,0.0964815,51.2447,51.2447,1,761.25,628.041,1,0
166899505778200,762.687,563.334,3.43825,135.79,70.7474,-475.965,0.0921366,3.63309,0.00160486,0.0633669,0.0633669,51.2447,51.2447,1,749.881,692.209,3.53898,202.842,76.924,-477.653,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2447,51.2447,1,756.284,627.772,1,0
166899510870400,762.597,563.32,3.39832,135.766,70.7646,-475.916,0.0921366,3.63309,0.00160486,0.0633669,0.0633669,51.2405,51.2405,1,749.779,692.272,3.56541,202.822,76.9357,-477.622,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2405,51.2405,1,756.188,627.796,1,0
166899515779300,762.597,563.32,3.39832,135.766,70.7646,-475.916,0.0921366,3.63309,0.00160486,0.0633669,0.0633669,51.2405,51.2405,1,749.779,692.272,3.56541,202.822,76.9357,-477.622,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2405,51.2405,1,756.188,627.796,1,0
166899520813500,762.519,563.437,3.40692,135.743,70.8188,-475.772,0.0921366,3.63309,0.00160486,0.0633669,0.0633669,51.228,51.228,1,749.684,692.225,3.55923,202.783,76.963,-477.521,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.228,51.228,1,756.102,627.831,1,0
166899525797100,762.18,564.005,3.37935,135.677,70.851,-475.719,0.0921366,3.63309,0.00160486,0.0633669,0.0633669,51.2192,51.2192,1,749.339,692.275,3.57746,202.715,76.9972,-477.405,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2192,51.2192,1,755.76,628.14,1,0
166899530755000,762.879,564.051,3.4014,135.63,70.813,-475.831,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2205,51.2205,1,749.175,692.437,3.60043,202.679,77.028,-477.319,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2205,51.2205,1,756.027,628.244,1,0
166899535787400,762.537,563.839,3.42307,135.596,70.8567,-475.757,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2203,51.2203,1,749.059,692.635,3.56145,202.656,77.0144,-477.395,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2203,51.2203,1,755.798,628.237,1,0
166899540790500,762.537,563.839,3.42307,135.596,70.8567,-475.757,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2203,51.2203,1,749.059,692.635,3.56145,202.656,77.0144,-477.395,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2203,51.2203,1,755.798,628.237,1,0
166899545783700,762.351,563.851,3.45121,135.553,70.8885,-475.729,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2143,51.2143,1,748.914,692.731,3.59208,202.614,77.0478,-477.313,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2143,51.2143,1,755.633,628.291,1,0
166899550783700,762.351,563.851,3.45121,135.553,70.8885,-475.729,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2143,51.2143,1,748.914,692.731,3.59208,202.614,77.0478,-477.313,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2143,51.2143,1,755.633,628.291,1,0
166899555760800,761.908,564.547,3.45803,135.469,70.9478,-475.69,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.2034,51.2034,1,748.444,692.764,3.57645,202.522,77.1243,-477.157,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.2034,51.2034,1,755.176,628.655,1,0
166899560744700,761.276,564.443,3.44783,135.368,71.0019,-475.694,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.1934,51.1934,1,747.985,693.117,3.46725,202.424,77.2195,-476.981,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.1934,51.1934,1,754.63,628.78,1,0
166899565773900,761.276,564.443,3.44783,135.368,71.0019,-475.694,0.11129,3.63309,0.00193847,0.0633669,0.0633669,51.1934,51.1934,1,747.985,693.117,3.46725,202.424,77.2195,-476.981,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.1934,51.1934,1,754.63,628.78,1,0
166899570748500,761.333,564.9,3.45842,135.324,71.0622,-475.631,0.11699,3.63309,0.00203775,0.0633669,0.0633669,51.1928,51.1928,1,747.715,693.209,3.52027,202.381,77.2072,-477.043,-8.11644,5.53659,-0.140527,0.0964815,0.0964815,51.1928,51.1928,1,754.524,629.054,1,0
